geneid	Day1.AM	Day1.PM	Day2.AM	Day2.PM
7444007	-2.91275	-0.41475	-0.62827	-0.09516
7444009	-0.07413	-1.55553	0.72052	-0.34125
7444010	4.57784	-2.99634	1.96547	-5.74828
7444011	-3.17578	0.71077	-0.81469	0.64057
7444012	-1.7303	2.29189	-2.91685	2.87442
7444013	0.94388	-2.11671	-0.70994	-0.88252
7444014	2.09752	0.43569	1.75648	-0.22743
7444016	2.716	-1.61853	2.39132	-1.83335
7444018	-0.94075	-1.44163	0.41566	-1.29952
7444020	0.7738	-1.46275	-0.04822	-1.82283
7444021	-0.45712	1.84902	1.88245	0.48465
7444022	0.53365	0.65954	-0.05143	0.92636
7444024	0.42532	-0.178	0.82831	-0.41585
7444028	-0.45029	-1.92772	-1.61498	-2.62368
7444030	-0.09255	-0.65974	0.19474	-0.89034
7444035	-1.50999	0.62029	0.05075	0.80895
7444036	-0.00307	2.20728	0.78221	3.82166
7444037	-0.34334	0.13367	0.71016	-0.57956
7444038	-0.08459	-0.90071	-0.40644	0.00179
7444039	-2.70107	-1.25033	0.37987	-0.00046
7444040	-2.30099	1.71215	-2.03067	1.69115
7444041	-3.06729	2.4188	-1.34232	2.26666
7444042	-1.7658	1.27444	-0.81305	0.94474
7444043	NA	NA	NA	NA
7444044	0.26333	0.60054	0.95151	-0.01174
7444045	1.49362	2.26791	2.18926	2.2338
7444046	0.94428	2.44885	2.02601	2.2433
7444047	1.63698	0.78336	0.88239	-0.56253
7444049	-2.20519	0.73902	0.59608	1.41555
7444050	6.01166	-1.65874	2.38685	-2.27558
7444056	-0.35727	0.25112	0.54963	0.0244
7444057	-3.64576	-1.12182	0.17188	-0.54089
7444058	0.87889	-0.0435	-0.20589	-0.29748
7444059	-1.11766	1.51506	-2.87417	0.77647
7444060	1.35882	-0.40824	0.22371	-0.89059
7444061	-1.23158	0.79016	-0.21474	-0.24734
7444064	-0.68669	-1.28122	0.22559	-0.39626
7444065	-0.90517	0.76195	-1.439	-0.33805
7444066	-1.27503	-1.9522	-0.0104	-0.45094
7444067	-1.04772	0.75746	1.19215	-0.0141
7444068	1.2477	0.76978	-0.0556	1.30336
7444073	-1.35918	-0.02359	0.28325	0.47772
7444075	0.09461	-0.1516	0.5082	-0.54575
7444076	2.48135	-1.3878	0.36943	-1.63431
7444077	0.81695	0.92002	-0.20816	0.33044
7444080	-3.17928	1.67926	0.28784	1.92754
7444081	0.05079	1.86655	-0.38453	1.44474
7444082	-2.03985	0.06806	0.24	0.33084
7444083	-0.09837	-0.47196	0.73885	-0.70804
7444085	-2.41279	1.78257	1.36321	0.88279
7444086	-1.81346	0.93919	0.1216	0.78863
7444087	0.92575	-0.27458	0.27821	-0.29473
7444088	-1.44628	1.6946	-2.54973	1.46805
7444090	0.41972	-1.22021	1.09634	-2.00238
7444091	0.88567	-0.62906	0.82193	-2.20665
7444092	3.01204	1.60834	-0.16041	-0.03351
7444093	-1.55014	-2.92224	-0.42032	-1.25641
7444095	-0.57356	-2.91643	-1.3603	-1.49647
7444096	-3.04457	1.42278	-1.17823	0.63486
7444097	1.05529	1.00494	-1.11934	0.18364
7444098	-0.28979	-0.17731	-0.70001	-0.64575
7444099	2.891	-0.34499	3.34683	-1.02723
7444100	0.85753	0.57069	1.54714	0.79645
7444101	-1.04514	-3.57249	1.48693	-1.81987
7444103	-3.55709	2.46094	-0.89758	1.63325
7444104	-1.29714	1.82265	0.35622	0.79128
7444105	NA	NA	NA	NA
7444106	NA	NA	NA	NA
7444107	-0.64613	-1.18752	-0.35528	0.31159
7444108	-1.66227	0.52768	0.03622	0.13982
7444112	-0.84955	-3.67792	-1.90386	-3.18273
7444113	-1.74298	0.33251	-0.64893	0.31692
7444116	3.17693	-6.50415	1.99152	-2.24476
7444117	0.23856	0.25131	0.43677	0.3018
7444118	-0.34412	0.43706	-0.00659	-0.95663
7444122	-2.58624	2.24275	-1.31696	2.21402
7444124	-1.11678	-0.12448	-0.1615	0.55019
7444127	1.29867	-0.97726	2.50191	-1.75486
7444129	1.52646	-0.79265	2.63229	-0.9653
7444131	-0.27559	0.5841	1.79016	1.05915
7444132	3.66464	-0.3557	0.72679	-3.09419
7444134	-2.39259	1.25413	-0.2152	1.19467
7444135	0.34762	-1.31997	-0.01632	0.14542
7444138	-1.17372	2.41135	0.10527	1.25836
7444139	-0.88088	-0.22989	-0.59512	0.07611
7444141	-1.03737	0.09798	-0.22315	0.86006
7444145	0.70141	-2.17207	0.37636	-2.95358
7444146	-0.09919	1.08151	0.57917	-0.05295
7444148	0.48493	0.36574	2.98959	-0.9148
7444149	2.22025	-0.54525	0.77861	-1.64974
7444150	-1.34167	0.35238	-0.22056	0.21109
7444151	-1.37006	0.48498	-1.86514	0.92955
7444152	0.01226	0.1413	0.44484	-0.27709
7444157	-1.18132	1.57492	-1.46859	2.14584
7444158	-0.37906	0.4405	0.03009	0.04345
7444159	-0.80908	0.21823	-1.51771	0.56247
7444162	2.28786	-1.58744	1.49336	-2.77946
7444164	-1.96	4.18135	0.13493	5.23886
7444165	2.06953	0.12495	-0.08874	-1.75742
7444166	5.83718	2.44486	-0.6064	-0.05775
7444167	-1.69185	0.23099	-0.1073	0.11851
7444169	-2.26606	0.06311	0.68798	0.13351
7444171	1.35547	-0.1408	-0.044	-1.02663
7444176	-3.55671	-0.20802	-0.20606	-0.12473
7444181	-1.4597	-1.28989	1.16737	-1.04894
7444182	-2.16375	-0.69819	0.13064	-0.47172
7444183	-0.09778	0.85224	-1.47924	0.53231
7444184	1.14204	0.39374	0.3799	-1.09802
7444185	-2.10949	0.06721	-0.4378	0.05378
7444186	0.55501	3.45454	0.09668	1.57641
7444187	0.3094	2.37182	-1.53147	1.97311
7444188	0.66003	-1.39952	-0.39889	-1.25713
7444190	1.17524	-0.36588	1.05011	-2.19383
7444191	-1.34562	-1.03368	0.29628	-1.4122
7444192	2.71565	-0.88019	2.62731	-0.87795
7444194	1.97537	0.31951	0.45748	-0.82987
7444195	-1.93767	-0.00279	-0.26702	-1.1395
7444196	-4.27643	2.91484	-2.71353	1.58081
7444197	-1.94444	0.59387	-0.58252	0.12534
7444198	2.5714	-0.68061	0.43268	-2.87783
7444199	-3.15474	2.00745	-2.26523	1.67845
7444200	1.84079	0.15923	0.71613	-1.44966
7444201	-3.54009	1.45067	-1.30356	2.0097
7444204	-1.98677	-0.3509	-0.27674	-0.53788
7444206	2.04112	1.87052	0.18049	1.07562
7444207	-1.35205	2.03307	-3.21967	2.14685
7444211	0.26381	0.44143	-1.85748	0.40931
7444212	4.61478	-1.79333	-1.81107	-2.55744
7444213	-3.3329	0.46652	-0.41113	0.7411
7444215	-4.58486	2.48102	-3.38108	2.34379
7444217	-1.52013	0.2641	-0.51984	0.17882
7444218	-0.5138	-0.36575	-0.1719	0.35714
7444219	-0.56914	0.43242	-0.14156	0.1233
7444220	1.54914	-0.45982	0.8245	-2.45055
7444221	-0.95925	0.72405	-0.30472	0.18632
7444222	-1.16979	1.45372	1.01094	1.499
7444227	1.47101	-0.83444	0.8665	-1.622
7444230	0.74515	0.18597	1.23419	-0.71079
7444231	2.11898	-0.9045	1.2968	-1.831
7444232	0.82742	-1.44016	0.50912	-0.33149
7444234	2.15038	0.12196	0.92115	-1.19111
7444235	-2.79145	0.01547	0.35525	-0.19924
7444236	0.16063	0.54066	0.03602	-0.29373
7444237	-0.0851	0.01684	-2.14393	0.53148
7444238	0.92175	0.82179	0.40349	-0.24179
7444239	-0.61623	-0.32527	0.68801	0.7812
7444241	1.41364	-1.25691	1.69054	-1.32555
7444242	-1.00533	-0.84419	0.69159	0.14128
7444243	0.41683	0.66628	1.06347	0.83575
7444249	1.07886	-1.11642	0.78101	-0.90772
7444250	-1.23771	0.47571	0.52171	-0.25405
7444251	-1.42171	0.17642	-0.24112	0.26958
7444252	-5.60753	0.21882	0.62106	-0.03122
7444254	-1.66429	1.1058	0.39839	1.18841
7444255	-2.01394	0.62926	-0.23517	-0.14028
7444258	-2.09387	2.51941	-3.15347	0.88559
7444259	1.45013	0.96439	0.05165	0.1006
7444260	0.61772	0.01756	-0.32699	-0.56789
7444261	-2.04469	-0.6737	-1.18937	-0.30904
7444264	0.58022	1.23719	0.87145	2.68443
7444265	1.0693	-0.35657	0.15399	-1.39081
7444266	1.05036	0.21622	0.67326	-0.41533
7444268	0.40831	-0.31855	2.18347	-0.63808
7444270	-2.05599	0.95817	1.39003	1.17032
7444271	-3.49421	0.39464	-1.90046	0.95146
7444272	-4.88234	3.07284	-2.02957	5.5284
7444276	-2.26953	1.9406	-0.31953	0.91422
7444279	1.2109	1.60266	2.72947	2.12213
7444280	1.51516	0.29441	0.76967	-0.59157
7444284	-0.24314	-0.60038	-0.13106	-0.51022
7444285	-0.21259	0.13221	0.95535	-0.46486
7444286	1.99884	-1.67887	2.13569	-0.87463
7444289	-2.92926	1.31356	0.30265	0.62819
7444290	0.51073	1.20756	-0.59908	1.72304
7444292	-3.63213	-0.00187	0.33411	0.04197
7444294	-1.65312	2.06784	0.24213	1.93552
7444295	-1.74761	1.51566	0.97089	0.5804
7444296	-1.99452	-1.63865	1.64641	-0.14067
7444297	-2.35263	-0.75216	-0.41406	-0.26908
7444299	-2.06844	-0.56335	0.00305	-0.30957
7444300	1.59734	0.55659	-0.15782	-0.17386
7444301	2.32384	-1.02663	0.23017	-1.41423
7444302	-2.34283	1.40436	-2.92031	1.22388
7444305	5.1017	-1.96272	1.99376	-2.34663
7444306	-0.29326	-2.37631	-0.23397	-1.47389
7444307	-0.27949	0.77638	-1.47682	0.04852
7444308	-0.39108	-0.21333	1.14274	-0.82281
7444309	5.46578	2.2262	2.59752	-1.4406
7444310	2.66807	0.41201	0.60688	-0.4589
7444313	-2.90278	1.14664	-1.6275	1.76689
7444314	0.6223	-0.13286	-0.1786	-0.53624
7444315	-2.97846	0.77434	1.23447	-0.2556
7444316	0.50364	0.75917	-1.53036	0.06973
7444318	0.85051	0.29254	0.07096	-0.38908
7444319	-0.21145	-0.48538	1.99556	-0.67236
7444320	-0.2683	-0.12269	0.01819	-1.73042
7444321	1.13791	-0.68733	0.32221	-0.7443
7444323	2.57984	-2.4597	1.47974	-1.41214
7444324	-1.1979	-1.60978	-1.56171	-0.37033
7444329	0.79531	-1.97041	-0.31999	-1.31772
7444332	0.08967	-0.73589	3.17325	-0.48079
7444333	0.7783	1.2834	-0.21392	0.6153
7444334	-1.72392	0.62797	-1.53913	0.85595
7444336	0.11474	1.6115	0.82198	0.0996
7444337	-0.4667	-0.46557	-0.28773	-1.27104
7444338	-2.57054	-2.67909	1.28238	-1.11039
7444342	2.56214	-1.21128	-1.33665	-2.65288
7444343	2.85436	-1.4522	-1.16005	-2.64217
7444344	2.71301	-1.82721	0.2451	-2.13021
7444347	-5.71684	1.99764	0.80233	1.06596
7444349	-0.84806	-0.21872	-0.26882	-0.45686
7444351	-2.81813	-0.12791	-0.8359	0.47956
7444352	-0.96833	0.88604	0.155	1.0645
7444353	-1.80126	-0.21322	0.17986	-1.2362
7444354	-2.02157	-1.01451	0.24777	-0.26592
7444357	-2.93209	-0.79784	1.16026	-0.3229
7444361	-0.75797	0.60955	0.86712	0.90357
7444362	-0.22413	0.43398	0.6975	0.42357
7444364	2.20188	0.00677	0.98748	-1.49238
7444367	-4.76226	1.48561	-2.50592	1.38131
7444368	-2.1049	0.15363	-1.02669	-0.42187
7444370	-1.25105	0.832	-0.53084	0.90841
7444371	1.60169	-0.90873	0.59954	-1.62873
7444373	0.59059	-0.88627	0.31255	-1.27422
7444376	1.41488	0.17455	0.96279	0.44845
7444377	-0.36477	0.82976	-0.32862	0.84031
7444378	1.90049	1.32483	0.48612	0.39783
7444379	1.6895	0.81356	0.47002	-0.29658
7444380	-2.59738	1.71314	-0.22088	0.85369
7444381	-0.07728	1.59322	-0.11567	0.59849
7444382	-0.03385	-0.64538	0.15465	-1.88375
7444383	5.54964	-1.55075	0.03252	-3.49527
7444384	-1.32555	-1.1593	1.2815	-1.38595
7444389	0.41297	-0.8607	2.33553	-0.54285
7444393	1.69914	-0.36332	2.05684	-0.52143
7444396	1.02083	-1.00111	0.44929	-1.35148
7444398	0.07186	-1.05183	0.36367	0.36624
7444399	-0.58265	0.3887	-0.25782	0.58687
7444401	-2.15284	1.45811	-1.95135	0.87379
7444402	0.55385	0.1784	-0.37957	0.383
7444403	-0.17678	-1.91881	0.29617	-3.04899
7444404	-0.65805	-0.24931	-0.29054	0.56759
7444405	1.96503	1.22484	0.43845	1.10219
7444409	0.06154	-0.73612	1.04237	-0.58925
7444410	-0.99299	-1.12548	-0.14524	0.59871
7444411	-1.25763	-0.08829	-1.32865	0.29055
7444413	1.50902	-0.61837	1.20659	-0.74441
7444414	-2.06897	1.48085	-1.49488	3.15518
7444415	-2.42808	-0.02867	0.22036	0.22728
7444416	-1.68042	1.50842	-0.85266	0.79951
7444419	-0.10933	-1.58666	0.07754	-0.25035
7444468	0.7964	0.02133	1.65585	0.08081
7444469	-2.49832	1.34876	0.78443	0.27394
7444471	0.83586	0.31932	0.07755	-0.25751
7444473	-0.46275	-1.17449	-1.38893	-0.89916
7444474	-2.13172	-0.42354	-0.03633	-0.0469
7444475	-1.8463	0.87548	0.22445	0.52087
7444476	-3.4825	0.59685	-0.42303	0.56823
7444478	1.14187	-0.54686	0.58698	-2.68491
7444480	0.89254	1.15151	-0.64108	1.0855
7444481	-0.59022	0.5297	-0.41092	0.58962
7444482	-2.69654	-1.16507	0.66759	-0.89107
7444483	-1.04623	0.88377	-0.38484	0.81559
7444486	-2.5884	3.49174	2.12309	1.69915
7444488	-0.15986	0.20728	-0.96905	-0.27185
7444489	-0.89332	1.01151	-1.45907	0.93865
7444492	-6.22541	-0.59124	-3.93205	-0.20817
7444493	2.22255	-3.47577	2.64911	-4.32464
7444495	-2.09873	0.53919	-0.39986	1.25344
7444497	-1.12431	0.05235	-0.9368	0.11968
7444498	1.9799	-1.37165	2.81322	-1.56188
7444500	-3.93735	1.67275	-0.54728	0.6036
7444501	-4.61121	1.36153	0.15846	2.16314
7444502	-5.09672	0.99617	-2.54881	0.32772
7444503	-1.01501	0.84967	0.10173	1.35072
7444504	0.10998	-0.48691	0.03711	0.94309
7444506	NA	NA	NA	NA
7444507	NA	NA	NA	NA
7444508	NA	NA	NA	NA
7444509	NA	NA	NA	NA
7444510	NA	NA	NA	NA
7444513	NA	NA	NA	NA
7444514	NA	NA	NA	NA
7444517	0.97401	-0.11439	-0.17019	-0.23955
7444519	NA	NA	NA	NA
7444520	NA	NA	NA	NA
7444527	-2.2565	-0.50046	0.84651	0.14095
7444528	1.83166	-0.17873	0.9106	-1.95499
7444529	-0.99922	-1.1919	0.13528	-0.94107
7444530	-0.24537	-0.6608	0.06406	0.03114
7444534	-1.64974	0.77804	0.5423	0.95196
7444535	-2.82571	0.70601	-0.2241	0.74368
7444536	-3.87493	-0.05689	-2.17849	0.38132
7444537	-5.2324	0.73222	-0.54307	1.42587
7444538	-4.20173	1.9955	-1.22637	1.5071
7444539	-2.404	0.30021	1.28829	-0.39922
7444542	-0.79631	1.796	-1.60849	1.49559
7444544	-0.03208	0.19394	1.37952	0.25184
7444546	0.70167	1.2131	0.77116	1.06515
7444549	1.82495	-0.78038	0.58159	-2.17586
7444551	-1.63976	-0.27035	-0.46557	0.33062
7444552	1.32915	1.95079	1.32991	1.42846
7444555	1.03789	-0.75531	0.95242	-2.65718
7444556	-1.06491	0.6898	-0.6584	0.91565
7444557	2.65777	-2.11167	1.81032	-3.06616
7444559	-2.19999	2.00973	-0.88624	1.73458
7444560	-0.45163	0.70549	-0.22536	1.18459
7444563	0.13915	-0.45507	-0.45007	-0.32907
7444564	-1.93992	-0.68584	-0.45025	0.34661
7444565	-2.13215	1.26867	0.14593	1.46586
7444566	-2.72609	0.33685	-0.24803	0.20034
7444568	-4.53384	1.21741	-0.7637	1.51782
7444569	-4.0773	0.09376	-1.78333	2.71136
7444571	-2.8156	-0.59834	0.23247	0.50593
7444574	-0.23464	-1.87204	-1.83849	-0.65158
7444575	-2.39093	1.31572	-1.47571	1.62029
7444576	-1.38597	-0.9306	-0.96315	-0.96969
7444577	-1.50484	-0.06257	3.46621	0.02299
7444578	-2.64603	1.41213	0.01741	1.2998
7444580	-1.7279	0.65611	-0.19375	-0.44452
7444584	-2.10793	1.16655	0.69528	0.46817
7444588	1.70583	-0.70132	0.6829	-2.54309
7444591	-2.4755	0.60931	0.1428	0.74204
7444593	-2.46405	1.938	0.05024	3.1625
7444594	0.69394	2.02972	2.77229	2.11795
7444597	-1.62851	2.55587	-4.33698	3.13555
7444599	-2.25105	0.91055	-0.68745	-0.85716
7444604	2.40677	-1.53463	1.77771	-0.62047
7444605	-0.53729	1.88383	-1.60395	4.83184
7444606	-1.98464	2.48961	-3.26234	5.83546
7444610	-4.79865	1.15494	-1.3142	0.75541
7444611	-1.71949	0.26865	-1.06441	0.43576
7444618	-2.88174	0.83119	-0.6364	0.98231
7444619	-2.41983	1.55086	-1.52511	1.44212
7444620	3.37189	-1.18008	1.2642	-3.09942
7444625	-3.39067	1.2717	-2.597	1.43101
7444626	-0.57599	0.61283	-0.52068	-0.05718
7444628	-2.45165	-0.36444	1.39612	-0.13552
7444629	-2.0396	0.76196	-0.4128	0.56215
7444630	0.25601	-0.63312	-0.26853	-1.78466
7444631	-2.00993	-6.25371	-1.80378	-5.48503
7444635	-1.1227	0.66501	-1.58964	0.96118
7444636	-1.75807	1.09536	-1.1196	1.05036
7444637	-2.8491	-0.29879	-0.8264	0.59537
7444639	-1.24498	0.68719	-0.44634	0.62081
7444640	0.25756	0.12848	0.35359	-1.01658
7444641	6.01122	-2.50414	3.20081	-2.38851
7444642	-1.80215	1.32687	-0.24418	0.86023
7444644	-2.39786	2.83533	-2.92696	1.56377
7444645	0.45756	1.88866	-3.11101	0.99574
7444646	1.13873	0.16789	0.43756	-1.35948
7444647	4.68939	-3.7654	3.89006	-5.11832
7444648	2.26648	-0.81421	1.21442	-2.53077
7444649	-3.14315	0.91014	0.73453	-0.03613
7444650	-2.36475	-2.45181	-0.94398	-1.71423
7444652	-5.26469	-4.42246	2.02263	-0.99739
7444653	0.75267	1.38642	1.53899	1.12147
7444657	-0.00322	0.7611	0.68407	0.29961
7444660	-0.23765	1.05168	0.03298	0.99542
7444661	1.8907	-0.80449	0.8483	-2.2515
7444663	-0.47488	0.22327	-0.82162	-1.12994
7444664	-0.71574	1.5367	-1.06242	1.15988
7444665	-0.81706	-0.07781	0.17947	0.00963
7444666	0.39578	0.33666	0.03503	-0.88163
7444668	-2.82885	0.31131	-0.18496	1.23271
7444669	-1.63914	1.52968	0.7354	1.53074
7444671	1.79722	-0.921	0.05523	-1.43299
7444672	0.20866	0.10118	0.41272	0.11207
7444673	1.79669	0.76973	1.40431	-0.42111
7444674	-1.8688	-1.07366	-0.25408	-0.66759
7444675	0.15786	-0.47337	0.10203	-1.5028
7444676	-2.49785	1.20787	-1.26622	0.98155
7444677	-3.79448	1.06908	-1.29485	0.6816
7444678	-0.43223	0.77702	-0.1809	1.09976
7444679	-2.78162	-1.91397	-1.31148	-0.46573
7444680	-1.13357	-0.41219	0.67453	-0.81266
7444681	3.41354	-1.98515	2.60731	-1.75677
7444684	-1.65722	-0.288	-0.32853	0.13142
7444687	-3.02853	2.29306	0.19716	3.99896
7444688	-2.97725	-0.94115	-0.73302	0.83252
7444689	-6.13204	1.35258	-1.08037	1.02887
7444691	-2.70408	1.63803	-1.1811	0.58828
7444694	0.71467	-0.13521	1.3514	-1.07607
7444697	7.4746	-0.11311	1.187	-1.66467
7444698	-2.12227	1.0211	-1.0721	0.82972
7444699	-2.17649	0.25227	0.72919	0.05785
7444700	-2.33781	1.35059	-0.25225	1.55124
7444701	0.34919	-0.62468	-0.66112	-0.2694
7444702	-5.0083	-0.45071	-0.27226	-0.13183
7444703	0.04265	-1.33625	0.33034	-0.36368
7444706	2.14338	-0.27283	1.30669	-3.04827
7444707	-1.44167	0.64557	-1.42777	0.77644
7444708	-2.47558	1.28445	-0.20883	0.73678
7444709	1.13314	-0.18947	1.0004	0.09757
7444710	2.52884	4.33485	0.90499	4.34486
7444711	-1.33441	1.59815	1.38329	1.73869
7444713	0.18443	1.11733	0.09807	0.72503
7444714	1.94986	-0.1302	0.1202	-1.42277
7444715	-1.1868	1.64921	-0.19585	0.71095
7444716	-4.41702	0.32939	-0.55168	0.72965
7444717	-2.22507	0.74549	-0.46781	1.17911
7444718	2.03397	-0.85498	0.29662	-2.46766
7444719	1.3864	-0.93221	0.00238	-1.02032
7444721	-2.18466	0.17836	0.33411	-0.37075
7444722	-2.00097	1.56849	0.09825	0.73087
7444724	0.57367	3.1555	1.36621	2.80515
7444725	-1.9065	0.69372	-0.23827	0.92513
7444726	-0.48007	-0.13561	-0.05208	0.0577
7444730	2.61987	1.67145	2.33277	3.90993
7444731	0.27099	3.03766	2.27212	3.23256
7444732	-0.67602	1.52414	-0.03841	0.77901
7444734	1.05973	-4.00015	1.39054	-2.8591
7444735	0.29354	-1.57315	1.05584	-0.86774
7444738	0.04873	-1.28258	1.25481	-1.33166
7444739	2.31522	0.38801	0.38784	0.83418
7444740	0.83791	1.41211	-0.63549	1.00204
7444741	3.30189	-1.72148	0.12182	-2.47527
7444742	NA	NA	NA	NA
7444743	1.00776	-0.88389	1.39976	0.48738
7444746	-1.37103	2.14243	-1.31195	1.72124
7444747	-2.05441	-0.30893	0.09105	-1.01429
7444748	3.25603	-2.78013	2.07463	-3.45318
7444749	-1.44226	-0.08966	0.93134	-0.93091
7444750	1.14586	0.51654	0.61885	0.07208
7444753	-2.70504	-1.254	1.32283	-0.72163
7444754	0.49907	0.26944	0.48409	-1.81819
7444755	0.49609	-0.71823	0.94026	-1.17831
7444756	-1.63452	0.34653	-1.20056	0.34589
7444757	-0.2046	-0.54984	-0.01402	-2.59283
7444758	-2.27348	-1.47359	3.37394	-1.0289
7444759	0.32174	-2.04924	0.66169	-3.40773
7444760	-2.00086	0.2886	-0.27551	0.5438
7444762	-2.40585	1.82557	0.96473	1.78332
7444763	2.61607	-1.5539	0.82903	-0.62491
7444766	-0.43141	0.23355	0.37411	0.23283
7444768	1.84368	-0.08013	-0.3709	-0.74648
7444771	-0.12795	-2.44506	-0.55165	-1.13332
7444773	0.19689	1.4747	0.85388	0.77185
7444774	-0.97601	-0.71888	1.25091	-0.85762
7444775	-2.00189	-1.40895	-0.31417	0.0879
7444778	1.4216	0.10271	0.81935	-0.58441
7444779	0.28986	0.59216	-1.71199	0.3034
7444781	-1.54089	0.76729	-0.42457	1.23134
7444782	-2.95087	0.12183	-1.23917	0.13598
7444783	-0.55989	-0.62464	-0.29578	0.11578
7444784	-0.05233	0.29091	0.65612	0.46133
7444785	3.20215	-5.29928	2.62894	-2.61585
7444786	0.49804	-4.2291	2.41919	-2.26182
7444787	-0.40425	0.10934	-0.32365	-0.29821
7444788	0.47042	-0.72883	-0.18994	0.18707
7444789	-0.53762	0.18599	0.85751	-0.43452
7444793	-0.09218	-0.93304	-0.21204	-0.694
7444795	-2.4668	-1.20366	-1.44302	-0.73382
7444796	-0.87158	-3.29556	0.26309	-1.59303
7444797	-1.25917	-0.17773	0.30294	-1.0822
7444798	1.16278	-0.14528	0.57982	0.45369
7444799	0.56472	0.9982	2.19791	1.03253
7444803	-3.18887	0.49673	-0.03807	0.8046
7444806	-1.82606	0.22775	0.78414	0.06095
7444807	2.15171	0.08014	0.41946	-1.91953
7444808	-3.6318	0.25571	-2.01415	0.15411
7444809	-3.41406	1.43873	-2.65203	1.56309
7444811	-1.72829	-0.1672	-1.66467	-0.15945
7444813	0.30032	-4.41885	0.08364	-1.77028
7444815	-2.56632	1.75484	-3.4854	1.55232
7444816	0.18423	-0.42665	-0.52486	-0.59174
7444817	-2.03202	0.25886	-0.42737	0.25133
7444819	0.81982	-0.51165	1.02789	-1.56591
7444820	0.83649	1.06925	0.89206	-0.46511
7444821	-0.56759	-2.6269	2.6921	-1.13341
7444822	-1.24352	0.55964	-0.72995	0.81055
7444823	3.7946	0.54367	-0.03112	0.20734
7444826	1.52452	-0.04289	0.03351	-1.45792
7444827	2.11336	-0.27136	0.35571	-0.98326
7444829	7.10336	-1.84466	-1.53355	-3.9493
7444830	1.38947	1.31679	0.67482	1.73087
7444832	2.87917	-0.16231	1.36137	-1.78325
7444833	2.92807	0.45295	1.10488	-0.5083
7444834	1.47274	-1.21665	0.03268	-1.11572
7444835	0.79455	-0.70579	1.50551	-1.22429
7444836	1.53616	-0.00352	-1.4072	-0.81124
7444837	0.92942	-0.59463	0.41163	-0.61931
7444838	-3.13736	-2.26564	2.09512	-1.89676
7444840	2.90902	0.6504	0.30539	0.92588
7444842	2.49795	-1.37311	0.18371	-2.02727
7444843	-0.48756	-0.02803	0.80048	-0.40225
7444847	-0.06167	0.18938	-1.42475	0.13426
7444848	1.0019	-0.39763	0.32779	-0.08235
7444849	-2.11792	-0.96173	0.9409	0.33135
7444850	1.97952	0.07659	0.17048	0.51881
7444851	0.20175	0.01632	0.27427	0.42085
7444852	-1.10351	-0.94682	-0.20533	-1.66193
7444853	-2.76946	2.93893	-1.65692	2.6414
7444854	-5.01712	4.31879	-0.83349	2.25299
7444857	-2.12552	-2.36825	0.40934	-1.04132
7444859	-4.9508	-1.56616	-3.07079	-0.09005
7444865	0.06741	0.86877	0.23551	0.67167
7444868	-2.60247	0.65747	-2.07411	-0.17833
7444870	-2.34693	-0.56526	2.718	-1.57517
7444871	-2.72043	0.49948	-1.59664	0.7894
7444873	3.22752	-2.31824	1.80213	-5.59991
7444875	-0.0776	1.36958	1.38976	0.90942
7444876	-1.67495	-0.58161	-0.45256	-0.67778
7444877	0.14198	1.1777	0.30931	0.74871
7444879	1.57877	-0.70111	-0.43599	-1.39787
7444880	0.08021	0.02433	-1.85078	-0.39644
7444882	-0.51986	0.48623	-1.24803	-0.04683
7444883	1.93786	-1.33508	0.97622	-1.33772
7444884	3.05093	-2.49325	5.01661	-2.72299
7444885	-1.07616	-0.89686	0.24594	-0.06886
7444887	0.90429	1.26862	1.20866	0.66574
7444889	-2.48793	1.06004	-0.68431	1.06482
7444890	1.25873	0.62038	-1.32954	-1.19136
7444894	0.80187	-1.14517	0.06774	0.5309
7444895	0.9471	-0.95393	0.50507	0.13244
7444896	-0.61149	0.36753	0.31485	0.12664
7444897	-0.11284	0.12289	-0.70532	0.23859
7444899	-2.9926	-0.64703	0.38448	0.00518
7444902	-1.63601	0.93734	0.27181	1.01023
7444904	-1.05641	-0.16305	0.5514	-0.02641
7444906	0.79264	1.0453	2.08698	0.1988
7444907	5.5631	2.1527	-0.26628	-1.61224
7444908	-1.96851	-1.53844	-2.37565	-0.25723
7444909	-0.23341	1.19493	-0.6564	1.80937
7444912	2.61124	-0.67829	-0.37428	-1.84227
7444915	1.51546	-2.13059	0.68262	-2.71603
7444916	5.23945	-0.76831	6.50468	0.08371
7444917	2.27224	0.11377	1.96652	-0.35654
7444920	1.27456	0.12235	-1.02701	-0.21875
7444921	-1.27141	0.20174	0.8056	-0.5573
7444922	1.76779	-0.52079	0.09981	-1.1961
7444923	0.4835	0.32723	-0.7739	-0.29881
7444926	-1.92796	-0.17514	-0.09189	1.67035
7444929	1.20225	-0.69337	-0.17576	-1.13288
7444930	0.17894	-0.82319	1.69567	-0.6865
7444931	-2.84788	-1.69107	1.02169	-1.9966
7444933	3.5232	0.38813	-0.38454	-0.93309
7444934	4.93012	0.49701	0.53571	-0.6134
7444935	0.31663	0.04997	0.07101	0.67081
7444936	0.3082	1.14218	-1.51865	0.68522
7444939	1.35521	0.63061	0.7651	0.52488
7444940	2.12636	-0.8273	1.0597	-1.92127
7444942	0.22379	0.12024	0.3746	0.21554
